7.599999999999999811e-02,5.099999999999999672e-02,8.729999999999999982e-01,9.485999999999999988e-01,1.000000000000000000e+00
3.619999999999999885e-01,0.000000000000000000e+00,6.380000000000000115e-01,9.955000000000000515e-01,1.000000000000000000e+00
1.010000000000000064e-01,5.700000000000000205e-02,8.429999999999999716e-01,5.106000000000000538e-01,-1.000000000000000000e+00
1.890000000000000013e-01,2.599999999999999881e-02,7.860000000000000320e-01,9.167999999999999483e-01,1.000000000000000000e+00
9.900000000000000466e-02,1.419999999999999873e-01,7.590000000000000080e-01,-9.285999999999999810e-01,-1.000000000000000000e+00
2.030000000000000138e-01,9.600000000000000200e-02,7.009999999999999565e-01,9.764000000000000457e-01,-1.000000000000000000e+00
3.830000000000000071e-01,9.099999999999999756e-02,5.250000000000000222e-01,9.432000000000000384e-01,1.000000000000000000e+00
2.419999999999999929e-01,1.899999999999999953e-02,7.389999999999999902e-01,9.915000000000000480e-01,1.000000000000000000e+00
7.099999999999999367e-02,9.800000000000000377e-02,8.319999999999999618e-01,-3.383999999999999786e-01,-1.000000000000000000e+00
1.670000000000000095e-01,1.310000000000000053e-01,7.019999999999999574e-01,9.436999999999999833e-01,-1.000000000000000000e+00
2.250000000000000056e-01,4.000000000000000083e-02,7.349999999999999867e-01,9.830999999999999739e-01,1.000000000000000000e+00
7.799999999999999989e-02,1.529999999999999971e-01,7.690000000000000169e-01,-8.369999999999999662e-01,-1.000000000000000000e+00
2.069999999999999896e-01,5.899999999999999689e-02,7.329999999999999849e-01,9.895000000000000462e-01,1.000000000000000000e+00
8.000000000000000167e-02,1.499999999999999944e-01,7.700000000000000178e-01,-8.344000000000000306e-01,-1.000000000000000000e+00
1.890000000000000013e-01,8.799999999999999489e-02,7.229999999999999760e-01,9.603000000000000425e-01,-1.000000000000000000e+00
1.290000000000000036e-01,9.400000000000000022e-02,7.770000000000000240e-01,9.060000000000000275e-01,-1.000000000000000000e+00
1.300000000000000044e-01,1.019999999999999934e-01,7.680000000000000160e-01,7.516000000000000458e-01,-1.000000000000000000e+00
3.410000000000000253e-01,0.000000000000000000e+00,6.590000000000000302e-01,9.948000000000000176e-01,1.000000000000000000e+00
2.260000000000000064e-01,5.399999999999999939e-02,7.189999999999999725e-01,9.637999999999999901e-01,1.000000000000000000e+00
1.719999999999999862e-01,4.399999999999999745e-02,7.840000000000000302e-01,9.508999999999999675e-01,1.000000000000000000e+00
1.590000000000000024e-01,2.199999999999999872e-02,8.189999999999999503e-01,9.896000000000000352e-01,1.000000000000000000e+00
1.239999999999999991e-01,8.500000000000000611e-02,7.910000000000000364e-01,8.219999999999999529e-01,-1.000000000000000000e+00
1.069999999999999979e-01,1.079999999999999988e-01,7.850000000000000311e-01,1.527999999999999914e-01,-1.000000000000000000e+00
1.559999999999999998e-01,0.000000000000000000e+00,8.439999999999999725e-01,9.661999999999999478e-01,1.000000000000000000e+00
1.670000000000000095e-01,2.800000000000000058e-02,8.050000000000000488e-01,9.909000000000000030e-01,1.000000000000000000e+00
1.130000000000000032e-01,1.310000000000000053e-01,7.560000000000000053e-01,-6.814999999999999947e-01,1.000000000000000000e+00
9.500000000000000111e-02,1.640000000000000069e-01,7.409999999999999920e-01,-8.405000000000000249e-01,-1.000000000000000000e+00
1.400000000000000133e-01,7.900000000000000078e-02,7.810000000000000275e-01,7.346000000000000307e-01,-1.000000000000000000e+00
1.990000000000000102e-01,5.899999999999999689e-02,7.419999999999999929e-01,9.782999999999999474e-01,1.000000000000000000e+00
1.690000000000000113e-01,1.400000000000000029e-02,8.169999999999999485e-01,9.943999999999999506e-01,1.000000000000000000e+00
1.980000000000000093e-01,1.570000000000000007e-01,6.450000000000000178e-01,8.809000000000000163e-01,1.000000000000000000e+00
7.799999999999999989e-02,2.590000000000000080e-01,6.630000000000000338e-01,-9.941999999999999726e-01,-1.000000000000000000e+00
1.469999999999999918e-01,1.799999999999999933e-01,6.730000000000000426e-01,-9.363000000000000211e-01,-1.000000000000000000e+00
7.099999999999999367e-02,9.299999999999999933e-02,8.359999999999999654e-01,2.616999999999999882e-01,1.000000000000000000e+00
1.039999999999999952e-01,8.100000000000000255e-02,8.149999999999999467e-01,4.729999999999999760e-01,-1.000000000000000000e+00
1.390000000000000124e-01,1.789999999999999925e-01,6.820000000000000506e-01,-8.270999999999999464e-01,-1.000000000000000000e+00
1.519999999999999962e-01,1.110000000000000014e-01,7.369999999999999885e-01,7.477000000000000313e-01,-1.000000000000000000e+00
8.000000000000000167e-02,1.719999999999999862e-01,7.479999999999999982e-01,-9.303000000000000158e-01,-1.000000000000000000e+00
1.690000000000000113e-01,7.199999999999999456e-02,7.590000000000000080e-01,9.536999999999999922e-01,1.000000000000000000e+00
1.570000000000000007e-01,7.799999999999999989e-02,7.650000000000000133e-01,9.760999999999999677e-01,1.000000000000000000e+00
5.099999999999999672e-02,1.880000000000000004e-01,7.600000000000000089e-01,-9.330000000000000515e-01,-1.000000000000000000e+00
2.089999999999999913e-01,4.900000000000000189e-02,7.409999999999999920e-01,9.759999999999999787e-01,1.000000000000000000e+00
1.209999999999999964e-01,1.489999999999999936e-01,7.299999999999999822e-01,-6.756999999999999673e-01,1.000000000000000000e+00
8.899999999999999578e-02,1.089999999999999997e-01,8.020000000000000462e-01,-3.919000000000000261e-01,1.000000000000000000e+00
1.260000000000000009e-01,1.170000000000000068e-01,7.570000000000000062e-01,-3.633000000000000118e-01,-1.000000000000000000e+00
2.290000000000000091e-01,2.100000000000000130e-02,7.500000000000000000e-01,9.442000000000000393e-01,1.000000000000000000e+00
1.209999999999999964e-01,1.370000000000000107e-01,7.429999999999999938e-01,-8.798000000000000265e-01,1.000000000000000000e+00
1.950000000000000067e-01,1.380000000000000115e-01,6.670000000000000373e-01,9.850999999999999757e-01,-1.000000000000000000e+00
1.330000000000000071e-01,5.299999999999999850e-02,8.139999999999999458e-01,9.506000000000000005e-01,-1.000000000000000000e+00
1.640000000000000069e-01,4.599999999999999922e-02,7.900000000000000355e-01,9.878000000000000114e-01,1.000000000000000000e+00
9.299999999999999933e-02,2.500000000000000139e-02,8.820000000000000062e-01,5.994000000000000439e-01,-1.000000000000000000e+00
3.799999999999999906e-02,1.089999999999999997e-01,8.529999999999999805e-01,-9.841999999999999638e-01,1.000000000000000000e+00
2.020000000000000129e-01,4.599999999999999922e-02,7.510000000000000009e-01,9.725000000000000311e-01,1.000000000000000000e+00
2.129999999999999949e-01,8.400000000000000522e-02,7.029999999999999583e-01,8.611999999999999655e-01,1.000000000000000000e+00
2.139999999999999958e-01,1.360000000000000098e-01,6.490000000000000213e-01,9.579999999999999627e-01,-1.000000000000000000e+00
3.200000000000000067e-01,2.800000000000000058e-02,6.530000000000000249e-01,9.785000000000000364e-01,1.000000000000000000e+00
9.600000000000000200e-02,5.000000000000000278e-02,8.539999999999999813e-01,9.100000000000000311e-01,1.000000000000000000e+00
2.230000000000000038e-01,0.000000000000000000e+00,7.770000000000000240e-01,9.800999999999999712e-01,1.000000000000000000e+00
1.160000000000000059e-01,2.710000000000000187e-01,6.129999999999999893e-01,-9.913999999999999480e-01,-1.000000000000000000e+00
1.489999999999999936e-01,4.800000000000000100e-02,8.030000000000000471e-01,9.858000000000000096e-01,-1.000000000000000000e+00
1.039999999999999952e-01,1.620000000000000051e-01,7.339999999999999858e-01,-9.215999999999999748e-01,-1.000000000000000000e+00
9.099999999999999756e-02,8.000000000000000167e-02,8.289999999999999591e-01,6.497000000000000552e-01,-1.000000000000000000e+00
2.059999999999999887e-01,1.010000000000000064e-01,6.919999999999999485e-01,9.104999999999999760e-01,1.000000000000000000e+00
1.670000000000000095e-01,4.100000000000000172e-02,7.920000000000000373e-01,9.978000000000000203e-01,1.000000000000000000e+00
1.209999999999999964e-01,3.699999999999999817e-02,8.419999999999999707e-01,9.111000000000000210e-01,1.000000000000000000e+00
1.250000000000000000e-01,1.069999999999999979e-01,7.680000000000000160e-01,-3.190000000000000058e-01,-1.000000000000000000e+00
5.500000000000000028e-02,2.330000000000000127e-01,7.109999999999999654e-01,-9.940999999999999837e-01,-1.000000000000000000e+00
1.469999999999999918e-01,5.999999999999999778e-02,7.930000000000000382e-01,9.737000000000000099e-01,-1.000000000000000000e+00
9.600000000000000200e-02,1.429999999999999882e-01,7.610000000000000098e-01,-9.072999999999999954e-01,-1.000000000000000000e+00
3.519999999999999796e-01,2.199999999999999872e-02,6.260000000000000009e-01,9.925000000000000488e-01,1.000000000000000000e+00
1.519999999999999962e-01,5.800000000000000294e-02,7.900000000000000355e-01,9.304999999999999938e-01,-1.000000000000000000e+00
2.240000000000000047e-01,1.000000000000000056e-01,6.760000000000000453e-01,9.716000000000000192e-01,-1.000000000000000000e+00
2.959999999999999853e-01,2.800000000000000058e-02,6.760000000000000453e-01,9.879000000000000004e-01,1.000000000000000000e+00
1.940000000000000058e-01,4.800000000000000100e-02,7.570000000000000062e-01,9.933999999999999497e-01,1.000000000000000000e+00
2.129999999999999949e-01,1.100000000000000006e-01,6.770000000000000462e-01,9.978000000000000203e-01,-1.000000000000000000e+00
2.510000000000000009e-01,8.100000000000000255e-02,6.670000000000000373e-01,9.856000000000000316e-01,1.000000000000000000e+00
2.800000000000000266e-01,0.000000000000000000e+00,7.199999999999999734e-01,9.919999999999999929e-01,1.000000000000000000e+00
6.600000000000000311e-02,1.910000000000000031e-01,7.429999999999999938e-01,-9.939999999999999947e-01,1.000000000000000000e+00
3.280000000000000138e-01,2.500000000000000139e-02,6.460000000000000187e-01,9.909999999999999920e-01,1.000000000000000000e+00
1.519999999999999962e-01,1.600000000000000033e-02,8.319999999999999618e-01,9.687999999999999945e-01,1.000000000000000000e+00
1.700000000000000122e-02,1.290000000000000036e-01,8.539999999999999813e-01,-9.489999999999999547e-01,-1.000000000000000000e+00
1.439999999999999891e-01,8.000000000000000167e-02,7.760000000000000231e-01,9.908000000000000140e-01,1.000000000000000000e+00
1.439999999999999891e-01,1.370000000000000107e-01,7.189999999999999725e-01,-1.396999999999999909e-01,-1.000000000000000000e+00
1.759999999999999898e-01,4.599999999999999922e-02,7.770000000000000240e-01,9.509999999999999565e-01,-1.000000000000000000e+00
1.270000000000000018e-01,9.099999999999999756e-02,7.820000000000000284e-01,9.921999999999999709e-01,-1.000000000000000000e+00
1.360000000000000098e-01,2.109999999999999931e-01,6.530000000000000249e-01,-9.516999999999999904e-01,-1.000000000000000000e+00
1.829999999999999960e-01,2.280000000000000082e-01,5.889999999999999680e-01,-9.023999999999999799e-01,-1.000000000000000000e+00
1.459999999999999909e-01,7.799999999999999989e-02,7.750000000000000222e-01,9.913999999999999480e-01,-1.000000000000000000e+00
8.799999999999999489e-02,1.239999999999999991e-01,7.880000000000000338e-01,-9.322000000000000286e-01,-1.000000000000000000e+00
1.789999999999999925e-01,3.400000000000000244e-02,7.870000000000000329e-01,9.536999999999999922e-01,1.000000000000000000e+00
2.770000000000000240e-01,0.000000000000000000e+00,7.229999999999999760e-01,9.935000000000000497e-01,1.000000000000000000e+00
1.859999999999999987e-01,2.699999999999999969e-02,7.870000000000000329e-01,9.893999999999999462e-01,1.000000000000000000e+00
1.209999999999999964e-01,7.099999999999999367e-02,8.080000000000000515e-01,9.500999999999999446e-01,1.000000000000000000e+00
6.900000000000000577e-02,1.940000000000000058e-01,7.369999999999999885e-01,-9.806000000000000272e-01,-1.000000000000000000e+00
7.499999999999999722e-02,9.099999999999999756e-02,8.339999999999999636e-01,-5.371000000000000218e-01,-1.000000000000000000e+00
2.000000000000000111e-01,3.099999999999999978e-02,7.690000000000000169e-01,9.847000000000000197e-01,1.000000000000000000e+00
7.599999999999999811e-02,5.500000000000000028e-02,8.689999999999999947e-01,5.177000000000000490e-01,-1.000000000000000000e+00
8.599999999999999312e-02,1.239999999999999991e-01,7.900000000000000355e-01,-8.046999999999999709e-01,-1.000000000000000000e+00
2.620000000000000107e-01,1.429999999999999882e-01,5.949999999999999734e-01,9.727000000000000091e-01,-1.000000000000000000e+00
2.800000000000000058e-02,1.779999999999999916e-01,7.930000000000000382e-01,-9.778000000000000025e-01,-1.000000000000000000e+00
2.079999999999999905e-01,4.499999999999999833e-02,7.469999999999999973e-01,9.982999999999999652e-01,1.000000000000000000e+00
1.400000000000000133e-01,4.000000000000000083e-02,8.199999999999999512e-01,9.888000000000000123e-01,1.000000000000000000e+00
3.280000000000000138e-01,1.000000000000000021e-02,6.630000000000000338e-01,9.947000000000000286e-01,1.000000000000000000e+00
1.380000000000000115e-01,6.900000000000000577e-02,7.930000000000000382e-01,8.915999999999999481e-01,-1.000000000000000000e+00
1.370000000000000107e-01,1.320000000000000062e-01,7.309999999999999831e-01,6.245000000000000551e-01,-1.000000000000000000e+00
8.899999999999999578e-02,3.500000000000000333e-02,8.760000000000000009e-01,5.931999999999999496e-01,-1.000000000000000000e+00
1.829999999999999960e-01,2.199999999999999872e-02,7.940000000000000391e-01,9.961999999999999744e-01,1.000000000000000000e+00
1.290000000000000036e-01,1.819999999999999951e-01,6.889999999999999458e-01,-9.163000000000000034e-01,-1.000000000000000000e+00
6.500000000000000222e-02,1.039999999999999952e-01,8.299999999999999600e-01,-9.500999999999999446e-01,1.000000000000000000e+00
1.539999999999999980e-01,5.600000000000000117e-02,7.900000000000000355e-01,9.931999999999999718e-01,1.000000000000000000e+00
1.829999999999999960e-01,9.400000000000000022e-02,7.219999999999999751e-01,9.745000000000000329e-01,1.000000000000000000e+00
1.710000000000000131e-01,1.039999999999999952e-01,7.249999999999999778e-01,9.553000000000000380e-01,-1.000000000000000000e+00
1.340000000000000080e-01,5.199999999999999761e-02,8.139999999999999458e-01,8.625000000000000444e-01,1.000000000000000000e+00
2.330000000000000127e-01,1.049999999999999961e-01,6.620000000000000329e-01,9.929999999999999938e-01,-1.000000000000000000e+00
1.640000000000000069e-01,9.700000000000000289e-02,7.389999999999999902e-01,9.647999999999999909e-01,1.000000000000000000e+00
1.110000000000000014e-01,6.300000000000000044e-02,8.259999999999999565e-01,8.943999999999999728e-01,1.000000000000000000e+00
1.580000000000000016e-01,1.219999999999999973e-01,7.199999999999999734e-01,9.723000000000000531e-01,1.000000000000000000e+00
1.160000000000000059e-01,1.779999999999999916e-01,7.059999999999999609e-01,-9.442000000000000393e-01,-1.000000000000000000e+00
2.100000000000000130e-02,5.500000000000000028e-02,9.240000000000000435e-01,-5.106000000000000538e-01,-1.000000000000000000e+00
1.079999999999999988e-01,3.200000000000000067e-02,8.589999999999999858e-01,9.574000000000000288e-01,1.000000000000000000e+00
1.219999999999999973e-01,1.089999999999999997e-01,7.690000000000000169e-01,6.554999999999999716e-01,-1.000000000000000000e+00
1.809999999999999942e-01,7.199999999999999456e-02,7.459999999999999964e-01,9.979000000000000092e-01,1.000000000000000000e+00
1.509999999999999953e-01,1.260000000000000009e-01,7.229999999999999760e-01,9.688999999999999835e-01,1.000000000000000000e+00
1.250000000000000000e-01,1.039999999999999952e-01,7.710000000000000187e-01,3.270000000000000129e-01,-1.000000000000000000e+00
1.859999999999999987e-01,2.119999999999999940e-01,6.019999999999999796e-01,-9.826000000000000290e-01,1.000000000000000000e+00
1.130000000000000032e-01,1.140000000000000041e-01,7.740000000000000213e-01,-4.889999999999999902e-02,-1.000000000000000000e+00
2.230000000000000038e-01,8.300000000000000433e-02,6.949999999999999512e-01,9.995000000000000551e-01,1.000000000000000000e+00
5.299999999999999850e-02,8.899999999999999578e-02,8.579999999999999849e-01,-7.003000000000000336e-01,-1.000000000000000000e+00
1.859999999999999987e-01,1.039999999999999952e-01,7.099999999999999645e-01,9.874000000000000554e-01,1.000000000000000000e+00
5.600000000000000117e-02,2.190000000000000002e-01,7.249999999999999778e-01,-9.922999999999999599e-01,1.000000000000000000e+00
2.230000000000000038e-01,5.299999999999999850e-02,7.229999999999999760e-01,9.980999999999999872e-01,1.000000000000000000e+00
1.529999999999999971e-01,8.999999999999999667e-02,7.570000000000000062e-01,9.890999999999999792e-01,1.000000000000000000e+00
2.730000000000000204e-01,3.899999999999999994e-02,6.879999999999999449e-01,9.856000000000000316e-01,1.000000000000000000e+00
1.089999999999999997e-01,1.409999999999999865e-01,7.500000000000000000e-01,-6.737999999999999545e-01,-1.000000000000000000e+00
1.900000000000000022e-01,7.699999999999999900e-02,7.329999999999999849e-01,9.787000000000000144e-01,1.000000000000000000e+00
2.330000000000000127e-01,9.700000000000000289e-02,6.700000000000000400e-01,9.700999999999999623e-01,-1.000000000000000000e+00
1.079999999999999988e-01,1.489999999999999936e-01,7.429999999999999938e-01,-5.574000000000000066e-01,1.000000000000000000e+00
1.079999999999999988e-01,1.640000000000000069e-01,7.269999999999999796e-01,-9.762999999999999456e-01,-1.000000000000000000e+00
9.500000000000000111e-02,6.800000000000000488e-02,8.379999999999999671e-01,9.398999999999999577e-01,-1.000000000000000000e+00
3.899999999999999994e-02,2.530000000000000027e-01,7.079999999999999627e-01,-9.953999999999999515e-01,-1.000000000000000000e+00
2.530000000000000027e-01,1.239999999999999991e-01,6.229999999999999982e-01,9.949000000000000066e-01,1.000000000000000000e+00
1.340000000000000080e-01,4.599999999999999922e-02,8.199999999999999512e-01,7.702999999999999847e-01,-1.000000000000000000e+00
1.350000000000000089e-01,1.310000000000000053e-01,7.339999999999999858e-01,1.307000000000000106e-01,-1.000000000000000000e+00
1.120000000000000023e-01,8.899999999999999578e-02,7.990000000000000435e-01,7.893000000000000016e-01,1.000000000000000000e+00
1.590000000000000024e-01,6.600000000000000311e-02,7.760000000000000231e-01,9.976000000000000423e-01,-1.000000000000000000e+00
1.300000000000000044e-01,9.199999999999999845e-02,7.780000000000000249e-01,6.369000000000000217e-01,1.000000000000000000e+00
2.250000000000000056e-01,5.199999999999999761e-02,7.229999999999999760e-01,9.700999999999999623e-01,1.000000000000000000e+00
1.280000000000000027e-01,1.779999999999999916e-01,6.939999999999999503e-01,-9.291000000000000369e-01,-1.000000000000000000e+00
1.039999999999999952e-01,7.099999999999999367e-02,8.239999999999999547e-01,9.482000000000000428e-01,-1.000000000000000000e+00
3.059999999999999942e-01,1.019999999999999934e-01,5.919999999999999707e-01,9.844000000000000528e-01,1.000000000000000000e+00
1.529999999999999971e-01,1.100000000000000006e-01,7.369999999999999885e-01,9.313000000000000167e-01,1.000000000000000000e+00
1.100000000000000006e-01,1.429999999999999882e-01,7.469999999999999973e-01,-9.145999999999999686e-01,-1.000000000000000000e+00
6.400000000000000133e-02,1.960000000000000075e-01,7.399999999999999911e-01,-9.939000000000000057e-01,-1.000000000000000000e+00
1.519999999999999962e-01,7.299999999999999545e-02,7.750000000000000222e-01,9.978000000000000203e-01,1.000000000000000000e+00
2.149999999999999967e-01,2.900000000000000147e-02,7.560000000000000053e-01,9.735000000000000320e-01,1.000000000000000000e+00
1.990000000000000102e-01,1.310000000000000053e-01,6.700000000000000400e-01,9.153000000000000025e-01,1.000000000000000000e+00
1.489999999999999936e-01,1.120000000000000023e-01,7.389999999999999902e-01,9.724000000000000421e-01,1.000000000000000000e+00
3.130000000000000004e-01,4.000000000000000083e-02,6.460000000000000187e-01,9.990999999999999881e-01,1.000000000000000000e+00
1.429999999999999882e-01,6.600000000000000311e-02,7.910000000000000364e-01,9.516999999999999904e-01,1.000000000000000000e+00
1.930000000000000049e-01,5.899999999999999689e-02,7.479999999999999982e-01,8.480999999999999650e-01,1.000000000000000000e+00
2.369999999999999885e-01,1.160000000000000059e-01,6.470000000000000195e-01,9.969000000000000083e-01,-1.000000000000000000e+00
1.859999999999999987e-01,1.099999999999999936e-02,8.020000000000000462e-01,9.826000000000000290e-01,1.000000000000000000e+00
2.819999999999999729e-01,3.699999999999999817e-02,6.810000000000000497e-01,9.989999999999999991e-01,1.000000000000000000e+00
4.299999999999999656e-02,2.069999999999999896e-01,7.500000000000000000e-01,-9.739999999999999769e-01,-1.000000000000000000e+00
1.700000000000000122e-01,7.499999999999999722e-02,7.540000000000000036e-01,8.809000000000000163e-01,1.000000000000000000e+00
7.299999999999999545e-02,4.000000000000000083e-02,8.870000000000000107e-01,6.810000000000000497e-01,-1.000000000000000000e+00
1.880000000000000004e-01,1.270000000000000018e-01,6.850000000000000533e-01,9.718999999999999861e-01,1.000000000000000000e+00
1.409999999999999865e-01,4.000000000000000083e-02,8.179999999999999494e-01,9.638999999999999790e-01,1.000000000000000000e+00
6.600000000000000311e-02,2.179999999999999993e-01,7.159999999999999698e-01,-9.806000000000000272e-01,1.000000000000000000e+00
1.270000000000000018e-01,8.699999999999999400e-02,7.860000000000000320e-01,4.562999999999999834e-01,-1.000000000000000000e+00
6.500000000000000222e-02,1.300000000000000044e-01,8.050000000000000488e-01,-8.572999999999999510e-01,-1.000000000000000000e+00
1.160000000000000059e-01,1.059999999999999970e-01,7.780000000000000249e-01,7.488000000000000211e-01,-1.000000000000000000e+00
3.170000000000000040e-01,4.499999999999999833e-02,6.380000000000000115e-01,9.413000000000000256e-01,1.000000000000000000e+00
7.399999999999999634e-02,1.189999999999999947e-01,8.080000000000000515e-01,-6.352999999999999758e-01,1.000000000000000000e+00
1.189999999999999947e-01,2.169999999999999984e-01,6.650000000000000355e-01,-9.959999999999999964e-01,-1.000000000000000000e+00
1.320000000000000062e-01,6.600000000000000311e-02,8.030000000000000471e-01,9.539999999999999591e-01,1.000000000000000000e+00
1.799999999999999933e-01,1.370000000000000107e-01,6.820000000000000506e-01,9.721999999999999531e-01,1.000000000000000000e+00
9.500000000000000111e-02,1.829999999999999960e-01,7.209999999999999742e-01,-9.499999999999999556e-01,-1.000000000000000000e+00
5.500000000000000028e-02,1.409999999999999865e-01,8.040000000000000480e-01,-9.828000000000000069e-01,-1.000000000000000000e+00
5.299999999999999850e-02,1.590000000000000024e-01,7.880000000000000338e-01,-9.875000000000000444e-01,-1.000000000000000000e+00
9.700000000000000289e-02,1.809999999999999942e-01,7.219999999999999751e-01,-9.917000000000000259e-01,-1.000000000000000000e+00
1.310000000000000053e-01,1.930000000000000049e-01,6.760000000000000453e-01,-9.361000000000000432e-01,-1.000000000000000000e+00
